IPCA - variação % - Mediana - Mensal - Período de 01/01/2005 a 31/12/2006 para jan/2005 a dez/2007
Data;jan/2005;fev/2005;mar/2005;abr/2005;mai/2005;jun/2005;jul/2005;ago/2005;set/2005;out/2005;nov/2005;dez/2005;jan/2006;fev/2006;mar/2006;abr/2006;mai/2006;jun/2006;jul/2006;ago/2006;set/2006;out/2006;nov/2006;dez/2006;jan/2007;fev/2007;mar/2007;abr/2007;mai/2007;jun/2007;jul/2007;ago/2007;set/2007;out/2007;nov/2007;dez/2007;
01/07/2005; ; ; ; ; ;0,08;0,46;0,43;0,40;0,39;0,40;0,45;0,45;0,44;0,40;0,40;0,35;0,38;0,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/07/2005; ; ; ; ; ;0,06;0,43;0,40;0,40;0,40;0,40;0,45;0,45;0,44;0,40;0,40;0,35;0,36;0,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/07/2005; ; ; ; ; ;0,06;0,43;0,40;0,40;0,40;0,40;0,45;0,45;0,45;0,40;0,40;0,35;0,36;0,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/07/2005; ; ; ; ; ;0,06;0,42;0,40;0,40;0,40;0,40;0,45;0,45;0,45;0,40;0,40;0,35;0,36;0,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/07/2005; ; ; ; ; ;0,05;0,41;0,40;0,40;0,40;0,40;0,45;0,45;0,44;0,40;0,40;0,35;0,36;0,50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,40;0,40;0,45;0,46;0,45;0,40;0,40;0,36;0,36;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,40;0,40;0,45;0,46;0,45;0,40;0,40;0,36;0,36;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,40;0,40;0,45;0,47;0,45;0,40;0,40;0,37;0,36;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,40;0,40;0,45;0,46;0,45;0,40;0,40;0,37;0,36;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,39;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/07/2005; ; ; ; ; ; ;0,40;0,40;0,40;0,39;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,36;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/07/2005; ; ; ; ; ; ;0,38;0,40;0,40;0,39;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/07/2005; ; ; ; ; ; ;0,37;0,40;0,40;0,39;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/07/2005; ; ; ; ; ; ;0,35;0,40;0,40;0,39;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/07/2005; ; ; ; ; ; ;0,32;0,40;0,40;0,39;0,40;0,45;0,47;0,45;0,40;0,40;0,35;0,35;0,48;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/07/2005; ; ; ; ; ; ;0,30;0,39;0,40;0,39;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,45;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/07/2005; ; ; ; ; ; ;0,30;0,38;0,40;0,40;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,45;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/07/2005; ; ; ; ; ; ;0,30;0,38;0,40;0,40;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,45;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/07/2005; ; ; ; ; ; ;0,30;0,38;0,40;0,40;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,45;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/07/2005; ; ; ; ; ; ;0,30;0,38;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/07/2005; ; ; ; ; ; ;0,29;0,37;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/08/2005; ; ; ; ; ; ;0,29;0,37;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/08/2005; ; ; ; ; ; ;0,29;0,37;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/08/2005; ; ; ; ; ; ;0,28;0,36;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/08/2005; ; ; ; ; ; ;0,28;0,35;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/08/2005; ; ; ; ; ; ;0,27;0,36;0,40;0,40;0,40;0,45;0,49;0,45;0,40;0,40;0,35;0,35;0,50;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/08/2005; ; ; ; ; ; ;0,26;0,35;0,40;0,40;0,40;0,45;0,49;0,44;0,40;0,40;0,35;0,35;0,50;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/08/2005; ; ; ; ; ; ; ;0,35;0,40;0,40;0,40;0,45;0,48;0,44;0,40;0,40;0,35;0,35;0,50;0,38;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/08/2005; ; ; ; ; ; ; ;0,30;0,39;0,40;0,40;0,45;0,47;0,45;0,40;0,40;0,35;0,35;0,48;0,39;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/08/2005; ; ; ; ; ; ; ;0,30;0,39;0,40;0,40;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,48;0,39;0,33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/08/2005; ; ; ; ; ; ; ;0,30;0,40;0,40;0,40;0,45;0,48;0,45;0,39;0,40;0,35;0,35;0,45;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/08/2005; ; ; ; ; ; ; ;0,30;0,39;0,40;0,40;0,45;0,48;0,45;0,39;0,40;0,35;0,35;0,45;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/08/2005; ; ; ; ; ; ; ;0,30;0,38;0,40;0,40;0,45;0,48;0,45;0,39;0,40;0,35;0,35;0,45;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/08/2005; ; ; ; ; ; ; ;0,27;0,38;0,40;0,40;0,45;0,48;0,45;0,39;0,40;0,35;0,35;0,45;0,40;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/08/2005; ; ; ; ; ; ; ;0,25;0,38;0,40;0,40;0,45;0,49;0,45;0,38;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/08/2005; ; ; ; ; ; ; ;0,25;0,37;0,39;0,40;0,45;0,49;0,45;0,38;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/08/2005; ; ; ; ; ; ; ;0,20;0,37;0,40;0,42;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/08/2005; ; ; ; ; ; ; ;0,20;0,37;0,40;0,42;0,45;0,48;0,45;0,40;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/08/2005; ; ; ; ; ; ; ;0,15;0,35;0,40;0,42;0,45;0,47;0,45;0,39;0,40;0,35;0,35;0,50;0,38;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/08/2005; ; ; ; ; ; ; ;0,15;0,35;0,40;0,42;0,45;0,47;0,45;0,39;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/08/2005; ; ; ; ; ; ; ;0,17;0,35;0,40;0,42;0,45;0,47;0,45;0,39;0,40;0,35;0,35;0,50;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/08/2005; ; ; ; ; ; ; ;0,17;0,34;0,40;0,43;0,45;0,47;0,45;0,38;0,40;0,35;0,35;0,49;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/08/2005; ; ; ; ; ; ; ;0,17;0,34;0,40;0,43;0,45;0,47;0,45;0,38;0,40;0,35;0,35;0,49;0,39;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/08/2005; ; ; ; ; ; ; ;0,15;0,33;0,40;0,43;0,45;0,46;0,45;0,38;0,40;0,35;0,35;0,50;0,38;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/09/2005; ; ; ; ; ; ; ;0,15;0,32;0,40;0,43;0,45;0,46;0,44;0,38;0,40;0,35;0,35;0,50;0,38;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
02/09/2005; ; ; ; ; ; ; ;0,15;0,30;0,40;0,43;0,45;0,46;0,44;0,38;0,40;0,35;0,35;0,50;0,38;0,31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/09/2005; ; ; ; ; ; ; ;0,15;0,30;0,40;0,43;0,45;0,46;0,44;0,38;0,40;0,35;0,35;0,49;0,38;0,30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/09/2005; ; ; ; ; ; ; ; ;0,30;0,40;0,43;0,45;0,46;0,44;0,40;0,40;0,35;0,35;0,50;0,38;0,30;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/09/2005; ; ; ; ; ; ; ; ;0,25;0,40;0,42;0,45;0,46;0,44;0,38;0,40;0,35;0,35;0,50;0,38;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/09/2005; ; ; ; ; ; ; ; ;0,25;0,40;0,42;0,45;0,45;0,44;0,39;0,40;0,35;0,35;0,49;0,37;0,30;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
12/09/2005; ; ; ; ; ; ; ; ;0,29;0,40;0,40;0,45;0,45;0,44;0,38;0,40;0,35;0,35;0,47;0,37;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/09/2005; ; ; ; ; ; ; ; ;0,30;0,40;0,40;0,45;0,45;0,44;0,38;0,40;0,35;0,35;0,46;0,36;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/09/2005; ; ; ; ; ; ; ; ;0,30;0,40;0,40;0,45;0,45;0,43;0,38;0,40;0,35;0,35;0,46;0,36;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
15/09/2005; ; ; ; ; ; ; ; ;0,30;0,40;0,40;0,44;0,45;0,43;0,38;0,40;0,35;0,35;0,46;0,36;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
16/09/2005; ; ; ; ; ; ; ; ;0,33;0,40;0,40;0,42;0,45;0,43;0,37;0,40;0,34;0,35;0,48;0,36;0,30;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/09/2005; ; ; ; ; ; ; ; ;0,33;0,40;0,40;0,42;0,45;0,43;0,37;0,40;0,31;0,35;0,47;0,36;0,31;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/09/2005; ; ; ; ; ; ; ; ;0,34;0,41;0,40;0,40;0,45;0,43;0,38;0,40;0,31;0,35;0,47;0,36;0,31;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/09/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,41;0,45;0,44;0,38;0,40;0,31;0,35;0,45;0,35;0,31;0,36; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
22/09/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,41;0,45;0,44;0,38;0,40;0,31;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
23/09/2005; ; ; ; ; ; ; ; ;0,35;0,43;0,39;0,40;0,45;0,43;0,38;0,40;0,31;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/09/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,45;0,43;0,38;0,40;0,31;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/09/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,45;0,43;0,38;0,40;0,31;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/09/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,45;0,43;0,38;0,40;0,30;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
29/09/2005; ; ; ; ; ; ; ; ;0,35;0,41;0,39;0,40;0,45;0,42;0,38;0,40;0,30;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
30/09/2005; ; ; ; ; ; ; ; ;0,35;0,41;0,39;0,40;0,45;0,42;0,38;0,40;0,30;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/10/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,45;0,44;0,38;0,40;0,30;0,34;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/10/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,45;0,44;0,38;0,40;0,30;0,34;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
05/10/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,44;0,43;0,38;0,40;0,30;0,34;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
06/10/2005; ; ; ; ; ; ; ; ;0,35;0,42;0,39;0,40;0,42;0,42;0,37;0,40;0,30;0,35;0,45;0,35;0,30;0,35; ; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,39;0,40;0,42;0,42;0,37;0,40;0,30;0,35;0,45;0,35;0,30;0,35;0,32; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,39;0,40;0,42;0,42;0,37;0,40;0,30;0,35;0,45;0,35;0,30;0,35;0,36; ; ; ; ; ; ; ; ; ; ; ; ; ;
11/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,39;0,40;0,42;0,42;0,37;0,40;0,30;0,35;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
13/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,38;0,40;0,42;0,42;0,38;0,39;0,30;0,35;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
14/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,37;0,40;0,43;0,41;0,37;0,39;0,30;0,35;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
17/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,38;0,40;0,42;0,42;0,37;0,39;0,30;0,35;0,45;0,35;0,31;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
18/10/2005; ; ; ; ; ; ; ; ; ;0,45;0,38;0,40;0,42;0,42;0,37;0,39;0,30;0,35;0,45;0,35;0,32;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
19/10/2005; ; ; ; ; ; ; ; ; ;0,47;0,38;0,40;0,42;0,42;0,37;0,39;0,30;0,35;0,45;0,35;0,32;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
20/10/2005; ; ; ; ; ; ; ; ; ;0,54;0,38;0,40;0,42;0,42;0,37;0,39;0,30;0,33;0,45;0,35;0,30;0,35;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ;
21/10/2005; ; ; ; ; ; ; ; ; ;0,53;0,38;0,40;0,42;0,42;0,37;0,39;0,30;0,33;0,45;0,35;0,30;0,35;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ;
24/10/2005; ; ; ; ; ; ; ; ; ;0,55;0,38;0,40;0,41;0,42;0,37;0,39;0,30;0,32;0,45;0,35;0,31;0,35;0,40; ; ; ; ; ; ; ; ; ; ; ; ; ;
25/10/2005; ; ; ; ; ; ; ; ; ;0,55;0,37;0,40;0,41;0,41;0,37;0,39;0,30;0,31;0,45;0,35;0,30;0,35;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ;
26/10/2005; ; ; ; ; ; ; ; ; ;0,55;0,36;0,40;0,41;0,42;0,37;0,39;0,30;0,31;0,45;0,35;0,30;0,35;0,39; ; ; ; ; ; ; ; ; ; ; ; ; ;
27/10/2005; ; ; ; ; ; ; ; ; ;0,55;0,37;0,40;0,42;0,42;0,37;0,39;0,30;0,32;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
28/10/2005; ; ; ; ; ; ; ; ; ;0,56;0,37;0,40;0,42;0,42;0,37;0,39;0,30;0,32;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
31/10/2005; ; ; ; ; ; ; ; ; ;0,56;0,37;0,40;0,42;0,42;0,38;0,39;0,30;0,33;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
01/11/2005; ; ; ; ; ; ; ; ; ;0,56;0,37;0,40;0,42;0,42;0,38;0,39;0,30;0,33;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
03/11/2005; ; ; ; ; ; ; ; ; ;0,56;0,37;0,40;0,42;0,42;0,38;0,39;0,30;0,32;0,45;0,35;0,30;0,35;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ;
04/11/2005; ; ; ; ; ; ; ; ; ;0,56;0,37;0,40;0,42;0,42;0,37;0,39;0,30;0,31;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
07/11/2005; ; ; ; ; ; ; ; ; ;0,57;0,37;0,40;0,42;0,43;0,38;0,39;0,30;0,33;0,44;0,35;0,30;0,35;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ;
08/11/2005; ; ; ; ; ; ; ; ; ;0,57;0,37;0,39;0,42;0,43;0,38;0,39;0,30;0,32;0,45;0,35;0,30;0,35;0,37; ; ; ; ; ; ; ; ; ; ; ; ; ;
09/11/2005; ; ; ; ; ; ; ; ; ;0,57;0,37;0,39;0,42;0,42;0,38;0,39;0,30;0,32;0,45;0,35;0,30;0,35;0,38; ; ; ; ; ; ; ; ; ; ; ; ; ;
10/11/2005; ; ; ; ; ; ; ; ; ; ;0,38;0,38;0,42;0,43;0,38;0,39;0,30;0,31;0,45;0,35;0,30;0,35;0,38;0,42; ; ; ; ; ; ; ; ; ; ; ; ;
11/11/2005; ; ; ; ; ; ; ; ; ; ;0,39;0,38;0,42;0,42;0,38;0,39;0,30;0,32;0,45;0,35;0,31;0,35;0,38;0,41; ; ; ; ; ; ; ; ; ; ; ; ;
14/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,38;0,42;0,42;0,38;0,39;0,30;0,32;0,45;0,35;0,31;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
16/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,38;0,42;0,42;0,37;0,39;0,30;0,32;0,45;0,35;0,31;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
17/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,38;0,42;0,42;0,37;0,39;0,30;0,34;0,45;0,35;0,31;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
18/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,37;0,40;0,40;0,37;0,39;0,30;0,35;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
21/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,37;0,40;0,40;0,37;0,39;0,30;0,34;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
22/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,36;0,40;0,40;0,37;0,39;0,30;0,34;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
23/11/2005; ; ; ; ; ; ; ; ; ; ;0,40;0,36;0,41;0,42;0,35;0,38;0,30;0,34;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
24/11/2005; ; ; ; ; ; ; ; ; ; ;0,42;0,37;0,40;0,41;0,37;0,39;0,30;0,35;0,45;0,35;0,30;0,35;0,39;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
25/11/2005; ; ; ; ; ; ; ; ; ; ;0,45;0,37;0,40;0,41;0,37;0,39;0,30;0,34;0,45;0,35;0,30;0,35;0,39;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
28/11/2005; ; ; ; ; ; ; ; ; ; ;0,47;0,37;0,40;0,41;0,35;0,39;0,30;0,34;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
29/11/2005; ; ; ; ; ; ; ; ; ; ;0,47;0,37;0,40;0,41;0,35;0,38;0,30;0,35;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
30/11/2005; ; ; ; ; ; ; ; ; ; ;0,48;0,37;0,40;0,41;0,35;0,38;0,30;0,35;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
01/12/2005; ; ; ; ; ; ; ; ; ; ;0,49;0,36;0,40;0,41;0,35;0,38;0,30;0,35;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
02/12/2005; ; ; ; ; ; ; ; ; ; ;0,50;0,36;0,40;0,41;0,35;0,38;0,30;0,35;0,45;0,35;0,30;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
05/12/2005; ; ; ; ; ; ; ; ; ; ;0,50;0,36;0,41;0,41;0,35;0,37;0,30;0,35;0,45;0,35;0,30;0,35;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
06/12/2005; ; ; ; ; ; ; ; ; ; ;0,50;0,37;0,41;0,41;0,35;0,37;0,30;0,35;0,45;0,35;0,30;0,35;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
07/12/2005; ; ; ; ; ; ; ; ; ; ;0,50;0,35;0,41;0,41;0,34;0,37;0,30;0,34;0,44;0,35;0,31;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
08/12/2005; ; ; ; ; ; ; ; ; ; ;0,51;0,35;0,40;0,41;0,35;0,37;0,30;0,34;0,44;0,35;0,32;0,35;0,38;0,40; ; ; ; ; ; ; ; ; ; ; ; ;
09/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,41;0,34;0,37;0,30;0,35;0,45;0,35;0,32;0,35;0,40;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
12/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,34;0,37;0,30;0,33;0,44;0,35;0,32;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
13/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,34;0,37;0,30;0,33;0,44;0,35;0,32;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
14/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,34;0,37;0,30;0,33;0,44;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
15/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,45;0,34;0,37;0,30;0,32;0,44;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
16/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,45;0,34;0,37;0,30;0,32;0,44;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
19/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,34;0,37;0,30;0,32;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
20/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,33;0,37;0,30;0,33;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
21/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,34;0,37;0,30;0,32;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
22/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,45;0,35;0,37;0,30;0,32;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
23/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,35;0,37;0,30;0,32;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
26/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,35;0,37;0,30;0,31;0,43;0,35;0,32;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
27/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,35;0,37;0,30;0,33;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
28/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,35;0,37;0,30;0,33;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
29/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,44;0,35;0,38;0,30;0,33;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
30/12/2005; ; ; ; ; ; ; ; ; ; ; ;0,35;0,40;0,43;0,35;0,38;0,30;0,33;0,43;0,35;0,33;0,35;0,38;0,40;0,40; ; ; ; ; ; ; ; ; ; ; ;
